league,season,match_url
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/atalanta-fiorentina-0OKRs71U/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/empoli-as-roma-4W5t03Zl/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/frosinone-udinese-rN4paNle/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/lazio-sassuolo-6Le197C2/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/verona-inter-jPP565dL/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/atalanta-torino-pnP95PBR/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/napoli-lecce-CYQ17osF/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/ac-milan-salernitana-pCf58RR8/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/juventus-monza-hI7JpOZ1/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/genoa-bologna-Cd9lbs41/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/cagliari-fiorentina-M7Gy1qKr/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/bologna-juventus-rmlyYpjd/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/salernitana-verona-Q7Nvh6sS/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/as-roma-genoa-nHOzgnSL/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/inter-lazio-beWNelr3/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/monza-frosinone-4hZVgSCF/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/udinese-empoli-vF3Fo4Ke/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/sassuolo-cagliari-IaF6mQkq/
Italy Serie A,2023-2024,https://www.oddsportal.com/football/italy/serie-a-2023-2024/torino-ac-milan-djEAnp5k/
