league,season,match_url
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/nac-breda-nijmegen-0l2TMCUh/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/feyenoord-utrecht-bsc291ap/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/fc-emmen-nac-breda-8QLzMt0F/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/nijmegen-roda-2Djlwp71/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/feyenoord-sparta-rotterdam-nBXRN2V2/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/utrecht-groningen-Q1WVMMp9/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/az-alkmaar-heracles-QuXw9aIJ/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/feyenoord-waalwijk-GAkmnxB6/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/heerenveen-sparta-rotterdam-Krdvlbtf/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/twente-den-haag-OzgepGuJ/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/utrecht-psv-AXliodQC/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/venlo-fc-emmen-nVcWkKBs/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/vitesse-ajax-thczkvRm/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/willem-ii-sittard-QRi5f03Q/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-groningen-xKjqmIe0/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/almere-city-nijmegen-4OkWinqb/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/de-graafschap-roda-r91Ng8Eo/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/nac-breda-fc-volendam-Ma0RhSTi/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-venlo-4C3ddMYD/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/den-haag-willem-ii-r320etlK/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/fc-emmen-heerenveen-GdAEXxdD/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/groningen-az-alkmaar-x6BAYIt7/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/heracles-feyenoord-tvI1zuCf/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/psv-zwolle-nHIcyLdl/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sittard-vitesse-fsM5ZbR0/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-utrecht-4dFYtsZQ/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/waalwijk-twente-8QJgx1sr/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/willem-ii-psv-xnFgtArG/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/feyenoord-ajax-GzZwLaC7/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-den-haag-xpzzMuc1/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/fc-emmen-groningen-WrHQr34E/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/venlo-waalwijk-nesNOsDr/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/az-alkmaar-sittard-Q5GUsNJK/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/heerenveen-utrecht-8AVVMLse/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/twente-heracles-IuDMqqk8/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-vitesse-UJWRN1Sl/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/psv-heerenveen-t0VjMlip/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-fc-emmen-rPFksjT9/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/groningen-sparta-rotterdam-4YGorWD3/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/den-haag-feyenoord-8UTuVOIH/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/utrecht-willem-ii-ncMtqCbc/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/vitesse-zwolle-dSgKRATM/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/waalwijk-az-alkmaar-zJhOQUrT/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sittard-twente-86Nxphqi/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/heracles-venlo-f3ZfL86j/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/feyenoord-vitesse-YBm0WYEi/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/twente-utrecht-SYn4VhUc/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-az-alkmaar-O0tDTWbA/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/den-haag-sittard-2iuHSjEG/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/fc-emmen-heracles-txi8UCq4/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/psv-groningen-fLldXEao/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-venlo-ERWmT2mU/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/heerenveen-zwolle-GzJFOMeo/
Netherlands Eredivisie,2020-2021,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/willem-ii-waalwijk-K4XqUrYN/
