league,season,match_url
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/st-etienne-auxerre-QcASmd7T/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/auxerre-st-etienne-n7BOlxhN/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/angers-montpellier-K2ED4alK/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/brest-bordeaux-EPDH3J3Q/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/clermont-lyon-GYaqawCs/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/lens-monaco-Y9flbcRm/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/lille-rennes-C0ghcHtf/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/lorient-troyes-6Nhddyd0/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/marseille-strasbourg-Icd0eeB6/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/nantes-st-etienne-0Mo5fFQC/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/psg-metz-vDp9gZuJ/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/reims-nice-SSwiIIIJ/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/auxerre-sochaux-EXT3mXfN/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/paris-fc-sochaux-pShp8FnM/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/bordeaux-lorient-r3pWiM4E/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/lyon-nantes-0vuyitKK/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/metz-angers-vVwuj0ZQ/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/monaco-brest-dAQ6oKsr/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/montpellier-psg-ADUApvcl/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/nice-lille-hxKFqbCf/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/rennes-marseille-WSIJrIR0/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/st-etienne-reims-Q3XMsxs7/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/strasbourg-clermont-4fWQtddD/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/troyes-lens-6aA95uZD/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/nantes-rennes-dA4yWvre/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/nice-st-etienne-vZgtVbc1/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/psg-troyes-j9cpUIC7/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/lorient-marseille-lp1TX0Dr/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/angers-bordeaux-MVpmhVbc/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/clermont-montpellier-Uelej9T9/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/reims-lens-4CoSh2k8/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/metz-lyon-IJ5XWKSl/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/brest-strasbourg-GhpiikE3/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/lille-monaco-CKw0kTrG/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/marseille-lyon-jk1TyAEG/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/bordeaux-nice-M99CuhFi/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/brest-clermont-4YbHvCUc/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/lorient-reims-Cb2PxjaA/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/monaco-angers-YDjYzUTM/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/montpellier-metz-nHfxzlqT/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/troyes-lille-runqgBqi/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/rennes-st-etienne-4ds4V7ip/
France Ligue 1,2021-2022,https://www.oddsportal.com/football/france/ligue-1-2021-2022/lens-nantes-rPcLwWq4/
