match_date,home_team,away_team,league_name,season_info,bookmaker,odd_type,odd_value,match_url
2020-11-22T13:30:00Z,Sittard,Feyenoord,Eredivisie,2020-2021,888sport,Over +3.5,2.14,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sittard-feyenoord-xfoA9sXc/
2020-11-22T13:30:00Z,Sittard,Feyenoord,Eredivisie,2020-2021,888sport,Under +3.5,1.71,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sittard-feyenoord-xfoA9sXc/
2020-11-22T13:30:00Z,Sittard,Feyenoord,Eredivisie,2020-2021,bwin,Over +3.5,2.05,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sittard-feyenoord-xfoA9sXc/
2020-11-22T13:30:00Z,Sittard,Feyenoord,Eredivisie,2020-2021,bwin,Under +3.5,1.70,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sittard-feyenoord-xfoA9sXc/
2020-11-22T13:30:00Z,Sittard,Feyenoord,Eredivisie,2020-2021,Pinnacle,Over +3.5,2.04,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sittard-feyenoord-xfoA9sXc/
2020-11-22T13:30:00Z,Sittard,Feyenoord,Eredivisie,2020-2021,Pinnacle,Under +3.5,1.85,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sittard-feyenoord-xfoA9sXc/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,1xBet,Over +2.5,1.66,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,1xBet,Under +2.5,2.34,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,22Bet,Over +2.5,1.66,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,22Bet,Under +2.5,2.34,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,888sport,Over +2.5,1.64,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,888sport,Under +2.5,2.25,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,bwin,Over +2.5,1.65,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,bwin,Under +2.5,2.10,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,Pinnacle,Over +2.5,1.64,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,Pinnacle,Under +2.5,2.36,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,1xBet,Over +3,2.01,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,1xBet,Under +3,1.80,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
