match_date,home_team,away_team,league_name,season_info,bookmaker,odd_type,odd_value,match_url
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,Pinnacle,Over +3,2.14,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,Pinnacle,Under +3,1.75,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,VOBET,Over +3,1.95,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,VOBET,Under +3,1.75,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,10x10bet,Over +3.5,2.55,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,10x10bet,Under +3.5,1.51,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,1xBet,Over +3.5,2.85,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,1xBet,Under +3.5,1.36,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,22Bet,Over +3.5,2.85,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,22Bet,Under +3.5,1.36,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,888sport,Over +3.5,2.55,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,888sport,Under +3.5,1.45,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,bwin,Over +3.5,2.55,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,bwin,Under +3.5,1.46,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,Pinnacle,Over +3.5,2.72,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,Pinnacle,Under +3.5,1.48,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,VOBET,Over +3.5,2.45,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T16:00:00Z,Den Haag,Excelsior,Eredivisie,2021-2022,VOBET,Under +3.5,1.48,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/den-haag-excelsior-xUgqKyBa/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,10x10bet,Over +2.5,1.78,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,10x10bet,Under +2.5,2.16,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,1xBet,Over +2.5,1.83,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,1xBet,Under +2.5,2.08,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,22Bet,Over +2.5,1.78,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,22Bet,Under +2.5,2.03,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,888sport,Over +2.5,1.75,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,888sport,Under +2.5,2.05,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,bwin,Over +2.5,1.70,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,bwin,Under +2.5,2.00,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,Pinnacle,Over +2.5,1.85,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,Pinnacle,Under +2.5,2.04,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,VOBET,Over +2.5,1.72,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,VOBET,Under +2.5,2.05,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,10x10bet,Over +3,2.32,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,10x10bet,Under +3,1.68,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,1xBet,Over +3,2.34,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,1xBet,Under +3,1.60,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,22Bet,Over +3,2.34,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,22Bet,Under +3,1.60,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,Pinnacle,Over +3,2.48,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,Pinnacle,Under +3,1.58,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,VOBET,Over +3,2.21,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,VOBET,Under +3,1.62,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,10x10bet,Over +3.5,2.98,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,10x10bet,Under +3.5,1.45,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,1xBet,Over +3.5,2.90,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,1xBet,Under +3.5,1.39,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,22Bet,Over +3.5,2.90,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,22Bet,Under +3.5,1.39,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,888sport,Over +3.5,2.88,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,888sport,Under +3.5,1.40,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,bwin,Over +3.5,2.70,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,bwin,Under +3.5,1.41,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,Pinnacle,Over +3.5,3.14,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,Pinnacle,Under +3.5,1.39,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,VOBET,Over +3.5,2.77,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-29T12:30:00Z,AZ Alkmaar,Vitesse,Eredivisie,2021-2022,VOBET,Under +3.5,1.41,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/az-alkmaar-vitesse-zPVi0NcL/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,10x10bet,Over +2.5,2.24,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,10x10bet,Under +2.5,1.73,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,1xBet,Over +2.5,2.18,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,1xBet,Under +2.5,1.76,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,22Bet,Over +2.5,2.13,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,22Bet,Under +2.5,1.72,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,888sport,Over +2.5,2.15,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,888sport,Under +2.5,1.67,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,bwin,Over +2.5,1.98,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,bwin,Under +2.5,1.72,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,Pinnacle,Over +2.5,2.25,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,Pinnacle,Under +2.5,1.70,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,VOBET,Over +2.5,2.12,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,VOBET,Under +2.5,1.67,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,10x10bet,Over +3,3.39,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,10x10bet,Under +3,1.37,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,1xBet,Over +3,3.10,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,1xBet,Under +3,1.37,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,22Bet,Over +3,3.10,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,22Bet,Under +3,1.37,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,VOBET,Over +3,3.10,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,VOBET,Under +3,1.33,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,10x10bet,Over +3.5,4.20,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,10x10bet,Under +3.5,1.27,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,1xBet,Over +3.5,3.78,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,1xBet,Under +3.5,1.25,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,22Bet,Over +3.5,3.78,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,22Bet,Under +3.5,1.25,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,bwin,Over +3.5,3.40,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,bwin,Under +3.5,1.28,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,Pinnacle,Over +3.5,3.94,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,Pinnacle,Under +3.5,1.27,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,VOBET,Over +3.5,3.85,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-26T18:00:00Z,Vitesse,AZ Alkmaar,Eredivisie,2021-2022,VOBET,Under +3.5,1.23,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-az-alkmaar-MLRm13rF/
2022-05-24T18:00:00Z,Excelsior,Den Haag,Eredivisie,2021-2022,10x10bet,Over +2.5,1.56,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/excelsior-den-haag-OQkuLHeg/
2022-05-24T18:00:00Z,Excelsior,Den Haag,Eredivisie,2021-2022,10x10bet,Under +2.5,2.43,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/excelsior-den-haag-OQkuLHeg/
2022-05-24T18:00:00Z,Excelsior,Den Haag,Eredivisie,2021-2022,1xBet,Over +2.5,1.52,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/excelsior-den-haag-OQkuLHeg/
2022-05-24T18:00:00Z,Excelsior,Den Haag,Eredivisie,2021-2022,1xBet,Under +2.5,2.23,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/excelsior-den-haag-OQkuLHeg/
2022-05-24T18:00:00Z,Excelsior,Den Haag,Eredivisie,2021-2022,22Bet,Over +2.5,1.52,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/excelsior-den-haag-OQkuLHeg/
2022-05-24T18:00:00Z,Excelsior,Den Haag,Eredivisie,2021-2022,22Bet,Under +2.5,2.23,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/excelsior-den-haag-OQkuLHeg/
2022-05-24T18:00:00Z,Excelsior,Den Haag,Eredivisie,2021-2022,888sport,Over +2.5,1.53,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/excelsior-den-haag-OQkuLHeg/
2022-05-24T18:00:00Z,Excelsior,Den Haag,Eredivisie,2021-2022,888sport,Under +2.5,2.30,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/excelsior-den-haag-OQkuLHeg/
2022-05-24T18:00:00Z,Excelsior,Den Haag,Eredivisie,2021-2022,bwin,Over +2.5,1.53,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/excelsior-den-haag-OQkuLHeg/
2022-05-24T18:00:00Z,Excelsior,Den Haag,Eredivisie,2021-2022,bwin,Under +2.5,2.30,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/excelsior-den-haag-OQkuLHeg/
2022-05-24T18:00:00Z,Excelsior,Den Haag,Eredivisie,2021-2022,Pinnacle,Over +2.5,1.64,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/excelsior-den-haag-OQkuLHeg/
2022-05-24T18:00:00Z,Excelsior,Den Haag,Eredivisie,2021-2022,Pinnacle,Under +2.5,2.34,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/excelsior-den-haag-OQkuLHeg/
2022-05-24T18:00:00Z,Excelsior,Den Haag,Eredivisie,2021-2022,VOBET,Over +2.5,1.53,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/excelsior-den-haag-OQkuLHeg/
2022-05-24T18:00:00Z,Excelsior,Den Haag,Eredivisie,2021-2022,VOBET,Under +2.5,2.35,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/excelsior-den-haag-OQkuLHeg/
2022-05-24T18:00:00Z,Excelsior,Den Haag,Eredivisie,2021-2022,10x10bet,Over +3,1.89,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/excelsior-den-haag-OQkuLHeg/
