league,season,match_url
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/holstein-kiel-1-fc-koln-rsHGKcN4/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/1-fc-koln-holstein-kiel-0IRBLw8b/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/1-fc-koln-schalke-ET3l2azS/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/bayern-munich-augsburg-2BXmbVHd/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/dortmund-bayer-leverkusen-6qbU6NLd/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/eintracht-frankfurt-freiburg-I1Au4L5F/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/hoffenheim-hertha-berlin-pzcY5sy3/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/union-berlin-rb-leipzig-0Qap3uLL/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/vfb-stuttgart-arminia-bielefeld-AakKdwbk/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/werder-bremen-b-monchengladbach-W8jGcJrq/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/wolfsburg-mainz-vBBy51j9/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/rb-leipzig-wolfsburg-UcclAyBi/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/mainz-dortmund-hxrE4XvT/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/arminia-bielefeld-hoffenheim-l8TqaB2j/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/augsburg-werder-bremen-foUu0imp/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/b-monchengladbach-vfb-stuttgart-8ldh9eQc/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/bayer-leverkusen-union-berlin-jDoc8Fu4/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/freiburg-bayern-munich-2mk17ZfA/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/hertha-berlin-1-fc-koln-dAl56gAG/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/schalke-eintracht-frankfurt-z1m95DPM/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/schalke-hertha-berlin-4d52jsKI/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/hertha-berlin-arminia-bielefeld-r7OVifeN/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/eintracht-frankfurt-mainz-lpPRhztH/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/1-fc-koln-freiburg-dASZjEAT/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/bayern-munich-b-monchengladbach-dUAIdIth/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/dortmund-rb-leipzig-jiAMexdb/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/hoffenheim-schalke-Us9QfdB4/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/werder-bremen-bayer-leverkusen-2i52nYIp/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/wolfsburg-union-berlin-AgQNgGQA/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/vfb-stuttgart-augsburg-tr46ohYj/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/hertha-berlin-freiburg-EgXGvpL6/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/mainz-hertha-berlin-zufUmlbK/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/b-monchengladbach-arminia-bielefeld-Mafre55m/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/rb-leipzig-vfb-stuttgart-r9evdojs/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/bayer-leverkusen-eintracht-frankfurt-GMgnfPKg/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/freiburg-hoffenheim-dW1fh3k6/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/mainz-bayern-munich-tMSVYElo/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/union-berlin-werder-bremen-zN0biN4C/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/wolfsburg-dortmund-E7Ckgqz0/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/augsburg-1-fc-koln-rR6EcbRo/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/dortmund-union-berlin-lnz5snyl/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/hoffenheim-b-monchengladbach-SxZ8t6jf/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/vfb-stuttgart-wolfsburg-2FDB0RsQ/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/werder-bremen-mainz-ALQPxOkJ/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/arminia-bielefeld-schalke-OOE717SJ/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/bayern-munich-bayer-leverkusen-6Np0rSLs/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/eintracht-frankfurt-augsburg-z3YCuQ50/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/1-fc-koln-rb-leipzig-dIMLw4zD/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/dortmund-werder-bremen-ETLMU8ir/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/bayer-leverkusen-1-fc-koln-nJDZR6y1/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/augsburg-arminia-bielefeld-U1gYn8DQ/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/b-monchengladbach-eintracht-frankfurt-zqAVSnMf/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/freiburg-schalke-KWBsQp6D/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/union-berlin-vfb-stuttgart-dleQlUrE/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/wolfsburg-bayern-munich-ttDwRQj7/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/rb-leipzig-hoffenheim-hKKQTS6l/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/hoffenheim-bayer-leverkusen-lCJeG9xk/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/1-fc-koln-mainz-nJyrxia8/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/schalke-augsburg-YFm0D7M7/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/vfb-stuttgart-dortmund-MyUfZlqR/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/bayern-munich-union-berlin-fkKiHkNr/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/eintracht-frankfurt-wolfsburg-S2IaFTie/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/hertha-berlin-b-monchengladbach-fPldEm71/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/werder-bremen-rb-leipzig-0MunyBEE/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/arminia-bielefeld-freiburg-roVjzVTK/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/union-berlin-hertha-berlin-SvzDOXU8/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/vfb-stuttgart-werder-bremen-ITSPLVER/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/b-monchengladbach-freiburg-z9gM1ANe/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/rb-leipzig-bayern-munich-tnfI2j8k/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/augsburg-hoffenheim-z5wLMBaL/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/bayer-leverkusen-schalke-nqcQ0Ux2/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/dortmund-eintracht-frankfurt-2eeE3Whq/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/mainz-arminia-bielefeld-dEvHNipF/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/wolfsburg-1-fc-koln-lly9PDF2/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/freiburg-augsburg-C8cs1wXp/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/hertha-berlin-bayer-leverkusen-I5pTOtPi/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/hoffenheim-mainz-AaBF5JOT/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/schalke-b-monchengladbach-0UZXN0vb/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/1-fc-koln-dortmund-EXwxNKg4/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/bayern-munich-vfb-stuttgart-SzMA6a9N/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/eintracht-frankfurt-union-berlin-vFoPPM9o/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/werder-bremen-wolfsburg-8fwtMv9A/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/arminia-bielefeld-rb-leipzig-noxpLbOG/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/vfb-stuttgart-hoffenheim-EXH67ufH/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/rb-leipzig-eintracht-frankfurt-SMtxh0fU/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/bayer-leverkusen-arminia-bielefeld-hp8rDqQu/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/dortmund-hertha-berlin-lWsYhtuO/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/mainz-freiburg-OrPgAsAb/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/union-berlin-1-fc-koln-phQkBNfh/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/werder-bremen-bayern-munich-KAI28LvB/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/wolfsburg-schalke-jVQoC3un/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/augsburg-b-monchengladbach-tKJb91P4/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/arminia-bielefeld-werder-bremen-Mu4rfA23/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/arminia-bielefeld-union-berlin-KdwUgMPH/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/1-fc-koln-werder-bremen-t6vQf2AB/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/bayern-munich-dortmund-G2e2uNAO/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/b-monchengladbach-bayer-leverkusen-U5qp46mP/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/eintracht-frankfurt-vfb-stuttgart-jHoDc4Qh/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/freiburg-rb-leipzig-CQn9bpBn/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/hoffenheim-wolfsburg-WEVBaQet/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/hertha-berlin-augsburg-pvoHdOua/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/schalke-mainz-bskLere5/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/bayer-leverkusen-freiburg-jeAxoRtm/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/mainz-augsburg-tp3krPQ5/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/union-berlin-hoffenheim-CAboq5Ba/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/rb-leipzig-b-monchengladbach-vL6Yo7Rt/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/bayern-munich-1-fc-koln-rkL2iT3J/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/dortmund-arminia-bielefeld-MuK6jmJP/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/vfb-stuttgart-schalke-2aibt3eI/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/wolfsburg-hertha-berlin-YJaspodg/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/werder-bremen-eintracht-frankfurt-Kz2gsqtC/
Germany Bundesliga,2020-2021,https://www.oddsportal.com/football/germany/bundesliga-2020-2021/hoffenheim-werder-bremen-QXMU571F/
